customer_unique_key,customer_salary,customer_age_year,customer_pincode,customer_city
3778146184,22938,27,500019,Hyderabad
3264398649,44002,44,400706,Mumbai
3888148024,72530,29,560102,Bengaluru
3343556155,33551,24,201010,Delhi
3972893156,36119,38,122001,Delhi
3187183231,27948,35,400059,Mumbai
3087990884,34524,30,411045,Pune
3218899468,20075,37,390023,Vadodara
3903019226,46822,37,570005,Mysore
4106584009,57153,28,500081,Hyderabad
3675593168,25838,30,400060,Mumbai
3533431462,36272,30,500059,Hyderabad
3748614592,19503,32,121004,Delhi
3973936117,33692,32,560062,Bengaluru
3827570257,24650,24,160071,Chandigarh
3227596044,49611,35,641018,Coimbatore
3062832725,43659,35,560095,Bengaluru
3751302554,36181,28,560087,Bengaluru
3860459140,39170,30,500085,Hyderabad
3619358371,57450,36,400015,Mumbai
3602198585,28887,30,411028,Pune
3142004572,70144,28,400013,Mumbai
2810646089,34978,29,700059,Kolkata
3284812016,30999,31,201309,Delhi
3263035960,20150,23,302012,Jaipur
3247573462,48942,35,412105,Pune
2984371377,35573,40,144001,Jalandhar
3295888219,29928,32,160009,Chandigarh
3803463054,25005,26,577201,Shimoga
3296374204,37335,27,110030,Delhi
3168800717,57600,25,458441,Indore City
4049125965,29102,30,500005,Hyderabad
3377141420,26244,36,395023,Delhi
3599990455,217940,44,400610,Mumbai
2752698814,149609,41,122002,Delhi
3979222885,27385,33,500011,Hyderabad
4067698438,68073,46,400021,Mumbai
2656071510,68498,31,560029,Bengaluru
3461522135,35034,27,560037,Bengaluru
2866741600,28210,26,122001,Dehradun
3710070921,38578,32,440001,Nagpur City
3920863268,40224,26,201301,Delhi
3235299419,34587,29,394221,Surat
3318221599,64398,30,140017,Chandigarh
3860156683,31877,27,400067,Mumbai
3966404960,34759,35,122016,Delhi
3607613909,140914,31,563133,Bengaluru
3629185477,33030,25,400059,Mumbai
4022480769,35888,34,520003,Vijayawada
2999301695,133340,42,500089,Hyderabad
3464725042,33273,29,600017,Chennai
3454362635,27232,31,390007,Vadodara
2595227900,36119,28,560103,Bengaluru
3398421858,28696,39,500082,Hyderabad
3414485309,30416,26,380006,Ahmedabad
3616056290,37073,31,390007,Vadodara
3723517342,32393,28,560037,Bengaluru
3716299020,38173,25,560066,Bengaluru
3602395913,101292,50,110085,Delhi
3613361872,28659,29,412115,Pune Moffusil
2672737614,51510,26,411014,Pune
2843799430,36900,27,500032,Hyderabad
3641121163,24199,25,201301,Delhi
3184292133,81269,29,500075,Hyderabad
2992579428,65551,28,411046,Pune
3730914690,96393,32,600063,Chennai
2583726999,27827,28,122001,Delhi
3700236855,41886,31,600094,Chennai
3822881187,89849,33,500018,Hyderabad
3093756657,59593,27,122001,Faridabad
3486418521,49428,30,500018,Hyderabad
2563259368,41871,27,201301,Delhi
3250920463,153751,41,560064,Bengaluru
3901716287,71716,33,411007,Pune
2635624167,160846,39,208010,Lucknow
3626781428,25929,32,506001,Hanamkonda
3870447543,66151,32,500094,Hyderabad
3294219045,87727,33,560078,Bengaluru
3952492368,28822,30,560027,Bengaluru
3055099581,36130,31,400064,Mumbai
2995230748,50838,29,500060,Hyderabad
3767115364,46315,37,580024,Dharwad
3337855687,18321,37,440026,Nagpur City
3835247563,25123,29,201301,Delhi
3231261762,39354,48,560058,Bengaluru
3951569862,73623,35,560082,Bengaluru
3812427327,117889,40,500090,Hyderabad
3274190533,25324,29,110017,Delhi
3405018773,28949,29,411028,Pune
3038942835,60362,28,122012,Delhi
3001197947,52117,36,110044,Patna
3394141136,34150,24,201010,Delhi
3293608367,117899,47,500004,Hyderabad
3576758651,30943,49,201009,Delhi
3490121851,47515,36,600062,Chennai
3685078080,75531,38,110001,Delhi
3272941478,31042,32,400104,Mumbai
3229585628,27576,38,122001,Delhi
3476533111,50756,29,560010,Bengaluru
3018887383,22014,47,482002,Jabalpur
3874088842,84915,34,500032,Hyderabad
3415052334,24041,34,530011,Visakhapatnam
2737693140,73454,28,560103,Bengaluru
3071627246,44677,31,700032,Kolkata
3688449842,46420,41,560035,Bengaluru
3047032093,85840,29,400093,Mumbai
3780397225,227088,37,411057,Pune
3369820282,295015,24,122016,Delhi
2846889791,63669,26,517501,Tirupati
3596874160,101171,32,143001,Amritsar
3376760178,42575,34,560043,Bengaluru
3656924543,26737,38,421204,Mumbai
3008608674,33579,27,570027,Coimbatore
3240509191,28826,28,411014,Pune
3783814428,52310,28,560025,Bengaluru
3529977079,38768,31,500085,Hyderabad
4009271641,110102,49,122050,Delhi
3116459772,57395,30,560020,Bengaluru
3193794168,40586,42,380006,Ahmedabad
3565662679,169360,33,411040,Pune
3981049041,35779,33,400007,Mumbai
3310179525,37293,32,110009,Delhi
4058056704,52443,48,700008,Kolkata
3294883525,41973,36,421301,Mumbai
4047915406,19925,27,500082,Hyderabad
3169007630,95279,35,400059,Mumbai
3102971875,32936,34,110022,Delhi
3790561198,145224,40,560082,Bengaluru
3680544945,36432,31,110014,Delhi
3146109230,39189,35,600011,Chennai
3031863664,50845,38,110020,Delhi
3632034469,78562,48,400081,Mumbai
3537535064,36603,30,110008,Delhi
3823954161,25974,32,110081,Delhi
3828221111,49665,27,560102,Bengaluru
3201327292,19497,26,520010,Vijayawada
3993094070,30934,30,121004,Delhi
3399686376,36898,38,560008,Bengaluru
3020580712,291065,51,500081,Hyderabad
3475862112,34457,33,400703,Mumbai
3004063906,34444,31,502307,Hyderabad
2584968042,93315,33,560095,Bengaluru
2690634830,66727,35,110005,Delhi
3235513831,36509,31,562114,Bengaluru
3071853171,58868,40,560078,Bengaluru
3829655650,46317,36,562106,Bengaluru
3489872731,35680,28,560017,Kolkata
4072694738,32228,34,440001,Nagpur City
3845672728,64117,34,500053,Hyderabad
3825039059,89730,38,600002,Chennai
2990321452,47645,38,560103,Bengaluru
3218209806,23535,28,600006,Chennai
3096367717,76329,43,560085,Bengaluru
3375880698,36592,28,411057,Pune
3155509957,61466,40,391440,Vadodara
3932929645,37607,36,500034,Hyderabad
3954306223,42122,36,160055,Chandigarh
3975919407,25099,34,530002,Visakhapatnam
3931788325,54764,36,600040,Chennai
3986281677,42021,32,600014,Chennai
3073315465,62727,44,670103,Trivandrum North
3496853732,102828,32,560059,Gulbarga
3981153040,50767,36,401210,Mumbai
2902783382,68772,35,500032,Hyderabad
3366772113,52575,36,110078,Delhi
3961790555,23107,27,301019,Gurgaon
3733852877,21964,24,382445,Gandhinagar
3850766003,28435,33,520002,Vijayawada
2981017823,48055,38,560016,Bengaluru
3202062470,147861,36,500032,Hyderabad
3339366853,31356,34,530016,Visakhapatnam
2597255811,23070,29,302019,Jaipur
3175020984,27462,29,560029,Bengaluru
3631288643,40466,34,400708,Mumbai
3650046888,40334,28,411014,Pune
3730136387,37312,37,560068,Bengaluru
3609339639,35056,29,201301,Delhi
3908856013,65553,34,400076,Mumbai
3033038171,24097,28,382330,Ahmedabad
3089485746,63044,33,560010,Bengaluru
3238496694,33865,31,500063,Hyderabad
3086177847,30527,34,201313,Delhi
4038937352,24164,32,122506,Delhi
3816057981,31944,31,122001,Delhi
3525159347,27692,23,201303,Delhi
3521278668,22381,27,560059,Hyderabad
4019235262,60089,33,122008,Delhi
3040120531,39140,31,560050,Bengaluru
3001780460,40104,32,160071,Chandigarh
3268648259,34448,28,560095,Bengaluru
3996976172,58551,37,560001,Bengaluru
3651526037,31402,37,560005,Bengaluru
3233340372,57095,34,440022,Nagpur City
3515924477,34616,50,560091,Bengaluru
3278824817,67632,54,700016,Kolkata
3101931584,32486,30,530017,Visakhapatnam
3410138742,45738,42,110091,Delhi
3925892146,35011,24,201301,Delhi
3638946805,45315,44,600004,Chennai
3369979206,34240,32,603103,Chennai
4002798394,70343,27,522304,Hyderabad
3940817773,44988,27,380054,Ahmedabad
3068178759,50282,31,560001,Bengaluru
2777412731,25558,36,682030,Ernakulam
3161621724,33447,25,110019,Delhi
3846161971,140231,41,700017,Kolkata
3027257458,30418,42,394510,Surat
3076497796,30048,26,500008,Hyderabad
3508795527,28823,25,380059,Ahmedabad
3090997172,22974,25,560084,Bengaluru
3051878311,37023,31,110041,Delhi
3057253168,17417,44,500036,Hyderabad
3432978867,46035,46,302023,Jaipur
3510974574,134802,36,400614,Mumbai
3915242612,21556,25,122001,Delhi
3893966303,26245,32,122050,Delhi
3223537816,30767,29,422007,Nasik
2954126477,42858,31,141001,Ludhiana City
4019200673,45043,30,560032,Bengaluru
3728967779,46328,49,226012,Lucknow
3628982322,34147,28,302015,Jaipur
3434077613,79508,47,110044,Delhi
3137339319,24361,33,110059,Delhi
3606892490,65380,39,400063,Mumbai
3791719023,41631,41,400099,Mumbai
3094768375,25350,31,201305,Delhi
3502263660,29226,36,203201,Delhi
3368992931,41803,34,560045,Bengaluru
3755241861,21397,32,506003,Hanamkonda
3185398160,11170068,26,141012,Ludhiana City
3287189995,43426,32,248001,Dehradun
3315693130,31469,30,400093,Mumbai
4054308408,39441,28,400053,Mumbai
4038150827,53891,37,201301,Delhi
3926696508,37072,25,560035,Bengaluru
4050626300,,47,,Chennai
3140727930,32359,43,560100,Bengaluru
3202082340,96272,37,560103,Bengaluru
3703364736,50577,33,380059,Ahmedabad
3417024652,33146,33,500083,Hyderabad
3451717558,70756,35,122001,Delhi
2993376533,57821,27,122202,Delhi
3682860369,30733,36,700075,Kolkata
2976843227,35428,29,500061,Hyderabad
3371069553,80996,34,400001,Mumbai
3774294733,41030,26,121002,Delhi
3529175647,38821,42,600058,Chennai
3337958732,167354,40,500090,Hyderabad
3868770197,37131,39,560064,Bengaluru
2594916519,29030,27,600096,Chennai
4025464861,29480,33,390019,Vadodara
3540347507,33716,26,560084,Bengaluru
3447965424,38795,24,560095,Bengaluru
4101990862,27718,38,600040,Chennai
3002831599,106257,33,560029,Bengaluru
4019935206,112421,39,560050,Bengaluru
3770281710,45885,39,110037,Delhi
3820670317,110095,36,700055,Kolkata
3395572801,27702,26,122011,Delhi
3024335217,34188,33,110017,Delhi
3403619798,216307,32,122002,Delhi
3510729963,55370,26,560029,Bengaluru
2991163122,133518,31,560036,Mysore
3279165362,51438,26,201010,Delhi
3599703991,34596,38,421311,Mumbai
3899579599,37254,40,400055,Mumbai
4029503542,47846,30,500018,Hyderabad South East
3673950595,34701,29,121006,Delhi
3367171414,31510,29,500083,Hyderabad
3377581623,21454,31,700054,Kolkata
3817035106,38185,51,700052,Kolkata
2838578435,41832,24,131001,Sonepat
3344168870,25721,33,110001,Delhi
3689476929,26371,35,201007,Delhi
3530228016,121390,35,121003,Delhi
3076027170,75218,48,500082,Hyderabad
3012668622,33357,34,520010,Vijayawada
3158545694,35236,31,600088,Chennai
3159781828,46850,42,500055,Hyderabad
3761007635,36146,32,110003,Delhi
3216263737,36285,36,110034,Delhi
3645494508,22347,29,411046,Pune
3524496514,39424,28,380009,Ahmedabad
3310319661,44130,44,110001,Delhi
3188270212,36399,31,560025,Bengaluru
4060444329,27825,30,390019,Vadodara
3768527824,29165,32,751024,Bhubaneswar
3723102785,37860,30,560095,Bengaluru
3555238934,25321,44,121006,Delhi
3535431469,31605,31,201301,Delhi
2977335948,30296,28,700088,Kolkata
3012381879,61455,40,560010,Bengaluru
3684253285,43461,30,122003,Delhi
3040543194,31467,31,600095,Chennai
2876128273,69632,29,500081,Hyderabad
3606998077,52071,29,560037,Bengaluru
3617122460,62305,36,400604,Mumbai
3119957212,115811,33,411057,Pune
3231953626,39376,35,560001,Bengaluru
4073311596,67899,37,482003,Jabalpur
3978769913,32073,29,560066,Bengaluru
3507257918,63359,32,530002,Visakhapatnam
3338484558,30203,31,380060,Ahmedabad
4070551349,25801,35,500032,Hyderabad
2977492339,49131,33,122002,Delhi
3097677900,34781,28,380008,Ahmedabad
3137901246,26277,27,530047,Visakhapatnam
3459896207,44205,38,400092,Mumbai
3963884501,47842,49,122011,Delhi
3873157881,39461,33,500039,Hyderabad
3239902829,27413,29,431001,Aurangabad(Maharashtra)
3413134931,111507,37,600045,Chennai
3265251385,62429,25,560071,Bengaluru
3667738357,26867,29,110062,Delhi
3729351581,61882,40,482004,Jabalpur
3303569117,61913,31,110010,Delhi
3080377431,28360,29,141003,Ludhiana City
3553024090,167114,38,248001,Dehradun
3111577209,63518,51,110030,Mumbai
3881495660,40486,28,361001,Jamnagar
3903536770,31092,28,400701,Mumbai
3768695710,45247,40,360003,Rajkot
3830192795,28093,26,500032,Hyderabad
4076921049,73573,30,302020,Jaipur
3281719303,62802,33,390019,Vadodara
3376096384,56193,25,560103,Bengaluru
3244778651,26830,33,160002,Chandigarh
3475580089,29348,37,122003,Delhi
3784701264,25404,32,201301,Delhi
4029993032,136439,38,560103,Bengaluru
3416623068,29031,42,110024,Delhi
3667847983,74812,32,560068,Bengaluru
3617464328,26688,37,400062,Mumbai
3385787613,48375,28,110006,Delhi
3096808641,25404,50,500002,Hyderabad
4099325935,31675,33,641605,Coimbatore
3942585462,45247,33,110012,Delhi
3360886666,32967,33,560029,Bengaluru
3110227443,25275,38,201301,Delhi
3281377032,57420,35,302003,Jaipur
3379698555,115945,45,201301,Delhi
3304919936,100846,30,452010,Indore City
3558457006,79076,35,500032,Hyderabad
3008361373,36336,27,110027,Delhi
3199170495,38568,34,412220,Mumbai
2998149271,39071,39,380015,Ahmedabad
3582745758,33661,28,530016,Visakhapatnam
2607606901,79512,42,560100,Bengaluru
2881908718,44088,24,144003,Jalandhar
3921690477,53072,29,110017,Delhi
2643235145,91537,30,641014,Coimbatore
3562043306,27295,25,388054,Ahmedabad
3222847480,184520,41,560037,Bengaluru
3224617968,30151,26,201203,Delhi
3951786356,38067,34,641046,Mangalore
3444818812,50083,32,400708,Mumbai
3855898157,54665,36,700020,Kolkata
4070012797,54107,29,380024,Ahmedabad
3001479261,37682,28,603103,Chennai
3938244223,28442,26,401203,Mumbai
3851616127,28965,25,403521,Goa
2990920459,26593,35,400058,Mumbai
2885330431,49108,28,765001,Bhubaneswar
3838005577,35287,27,500094,Hyderabad
3137533193,44980,39,500082,Hyderabad
3864592631,49245,53,201301,Delhi
3288940380,70519,37,110085,Delhi
3182890018,29779,28,411001,Pune
3505601658,31305,25,500034,Hyderabad
3193280221,61965,28,302001,Ajmer
3856291934,64536,27,560066,Bengaluru
4089183643,45357,34,201309,Delhi
3210031098,32595,30,122001,Delhi
3957948129,28474,26,411045,Pune
3730920722,23745,32,570022,Mysore
3017673448,27594,31,122001,Delhi
3295586373,36885,27,201009,GHAZIABAD
3654596865,142756,33,110037,Delhi
3737856663,201361,33,500081,Hyderabad
2583395939,31271,30,110053,Delhi
3529115604,411658,38,400067,Mumbai
4072525407,33464,29,560071,Bengaluru
3786429322,34997,27,410501,Pune
3297316329,36113,33,201001,Delhi
3403606961,36556,31,160009,Chandigarh
3588932745,36221,35,600056,Chennai
3459379534,29758,36,400101,Mumbai
3817421668,35106,34,600041,Mumbai
3913259612,66923,37,500040,Hyderabad
3370671013,52485,29,411014,Delhi
3142366874,40677,33,520010,Vijayawada
3041392646,72210,35,571430,Bengaluru
3793736541,185517,36,560045,Bengaluru
3518451365,27866,33,400059,Mumbai
3365097272,31109,27,560035,Bengaluru
3737961876,50869,32,560068,Bengaluru
3694143511,28117,37,560001,Bengaluru
3260225865,63070,29,411014,Pune
3006449689,33481,27,530048,Visakhapatnam
3304021351,30841,34,700001,Kolkata
3937763777,85652,38,600068,Chennai
3941756209,31946,24,110018,Delhi
2908091255,102401,42,500025,Hyderabad
3658061592,34437,33,560025,Bengaluru
3350310265,27869,26,110038,Delhi
3527247961,37791,30,500081,Hyderabad
3501119444,60046,26,110044,Delhi
3436179861,22565,29,600020,Chennai
3049723091,44847,33,201301,Delhi
4036798383,31916,26,110037,Delhi
4014081553,30549,44,734009,Darjeeling
3471064323,23988,28,500008,Hyderabad
3023368117,26515,30,600116,Chennai
3198392236,53649,40,700039,Kolkata
3215808050,34018,29,248001,Dehradun
3822306725,58645,33,848301,Samastipur
3353081546,25413,30,500092,Hyderabad
3211511996,52939,36,400709,Mumbai
3958429731,22169,34,122015,Delhi
4022551706,51393,38,396463,Navsari
3406443875,36422,33,380001,Ahmedabad
3354469904,37778,30,411028,Pune
3244128307,44085,28,411014,Pune
3748693642,42754,28,560066,Bengaluru
4079040822,45400,30,143001,Amritsar
3351626718,71560,30,560032,Bengaluru
2777824828,22808,34,411051,Pune
3681442404,49498,28,342011,Jodhpur
3312988436,33873,25,562123,Bengaluru
3849899163,177114,38,500062,Hyderabad
2985326759,33073,36,110017,Delhi
2766364937,17463,26,682018,Ernakulam
3191017564,41500,31,500034,Hyderabad
3268982088,38109,30,600026,Chennai
3179307789,29958,31,560095,Bengaluru
3563379847,34851,30,620001,Tiruchirapalli
3205223805,36102,50,530001,Visakhapatnam
3258345124,70954,35,500082,Hyderabad
3374247518,43802,42,380022,Ahmedabad
3112696258,40152,24,500032,Hyderabad
3484876931,26530,30,600023,Chennai
3852127509,37837,25,122001,Delhi
3224517010,64335,31,500033,Hyderabad
4090974675,39152,33,500090,Hyderabad
4027913011,34848,28,400008,Mumbai
3542182548,47960,48,411015,Pune
3334777592,70529,32,620001,Chennai
3361590053,25796,33,400057,Mumbai
2733334780,227209,31,500032,Hyderabad
2816883329,72550,44,530016,Visakhapatnam
3008758844,52308,23,400095,Mumbai
3553052346,28399,36,500033,Hyderabad
3138292915,31822,29,382210,Raigarh
3602749694,32975,30,382481,Ahmedabad
3121853996,37255,50,380013,Ahmedabad
3558235756,52554,25,400052,Mumbai
3133562946,53409,33,391410,Vadodara
3263549030,77087,32,500011,Hyderabad
3841111090,48557,23,400607,Mumbai
3023322088,52938,33,636007,Salem East
3510921207,27467,31,110085,Delhi
3534165034,35623,36,580020,Dharwad
3389030926,45193,27,122022,Delhi
3492643552,53736,37,380051,Ahmedabad
3297605631,31286,28,500004,Hyderabad
3858471192,29245,27,500081,Hyderabad
3041182312,39446,24,500081,Hyderabad
3099227046,61274,38,700071,Kolkata
3585279200,34299,25,140308,Chandigarh
3875319889,28532,23,600058,Chennai
3463614465,41434,29,500019,Warangal
3288446376,106364,24,395006,Surat
3413451478,33353,35,500039,Hyderabad
3684307534,95599,39,400708,Mumbai
3926362042,32880,23,560102,Bengaluru
3272744315,45927,40,682506,Ernakulam
3208269470,59227,27,400095,Mumbai
4059308361,60985,37,400070,Mumbai
3567756246,78536,37,500060,Hyderabad
3578970944,53493,35,121001,Delhi
4023031081,28695,31,400063,Mumbai
3234135597,85584,29,530018,Visakhapatnam
3162380580,31153,40,400705,Mumbai
4084571354,173343,35,560034,Bengaluru
3437086154,29356,36,110015,Delhi
4067671454,58906,31,560102,Bengaluru
3204971657,26304,30,382210,Ahmedabad
3574610993,33975,40,500008,Hyderabad
3461132140,48625,30,500038,Hyderabad
3037520174,36502,28,560075,Bengaluru
3971455132,39459,36,110001,Delhi
3128047921,37110,27,201301,Delhi
4095243429,73450,38,382424,Ahmedabad
2713478421,45143,24,201309,Delhi
2985346495,41809,29,500032,Hyderabad
3735784939,35057,27,400102,Mumbai
3889032185,29905,25,201301,Delhi
3026964728,25716,44,600030,Chennai
3110429687,62898,33,452010,Indore City
2795840890,30577,28,560100,Bengaluru
3941651467,33730,33,600016,Chennai
3838458357,41802,30,201301,Delhi
3710304187,43214,31,500032,Hyderabad
3639470669,36307,31,500080,Hyderabad
3633150027,37761,27,500073,Hyderabad
3136160766,34104,34,110044,Delhi
3008808684,35565,26,122002,Delhi
2700824983,55214,27,125001,Hissar
3357165490,57274,33,110041,Delhi
3911798651,25029,31,682024,Ernakulam
3278200464,20830,27,560071,Bengaluru
3149195960,26023,33,700156,Kolkata
3877547350,30498,35,560001,Bengaluru
3921802745,87483,51,641029,Coimbatore
3405309003,32992,27,122002,Delhi
3638645125,70906,36,700046,Kolkata
3432664929,110471,42,600041,Chennai
3520661867,35546,24,400023,Mumbai
3690835673,33453,29,201303,Delhi
3354693672,143711,43,140603,Chandigarh
3588858495,25879,31,520010,Vijayawada
3913383939,34072,28,400602,Mumbai
3001026949,34967,37,600040,Chennai
2821072866,56483,32,226024,Lucknow
3875419775,115735,40,400102,Mumbai
4062434677,49256,46,500008,Hyderabad
3814425980,52399,27,395003,Surat
3018696197,135209,39,110027,Delhi
3142454266,23548,36,400012,Mumbai
3344599812,51639,36,382405,Ahmedabad
3065333474,110200,31,110032,Delhi
3258079474,22646,27,302006,Jaipur
3500818904,24557,39,641605,Coimbatore
3951286522,74592,29,110009,Delhi
4107641547,50790,35,700007,Kolkata
3719292145,29607,39,110091,Delhi
3607599406,84198,38,400064,Mumbai
3496740829,40888,26,641603,Coimbatore
4082363395,96938,27,560068,Bengaluru
3116650293,40053,43,110001,Delhi
3605590338,31211,34,570002,Mysore
3414963427,38136,31,122001,Delhi
4004120713,32204,43,122003,Delhi
3546784502,91191,33,600034,Chennai
3238838311,80246,38,110017,Delhi
3384908404,35054,35,570015,Mysore
3333297576,23020,27,140301,Delhi
3694269186,38718,41,560085,Bengaluru
3156418824,61454,30,122018,Delhi
3122151307,38753,33,560098,Bengaluru
3538707176,97543,35,440016,Nagpur City
4007126299,59326,30,201301,Delhi
3528024612,29493,28,122001,Delhi
3993363744,116841,36,641011,Coimbatore
3318423893,92892,32,600042,Chennai
3906327608,85879,40,400093,Mumbai
3031580555,42427,27,201301,Delhi
3339049714,30322,27,110062,Delhi
3478237643,67046,28,600125,Chennai
3461319929,64094,33,603103,Chennai
3309798159,47919,31,500084,Hyderabad South East
3001095216,86695,32,560066,Bengaluru
3702552398,238610,37,560066,Bengaluru
3842614161,25908,27,751012,Bhubaneswar
3390654228,52070,28,560016,Bengaluru
3291841095,20821,25,110020,Coimbatore
3232120314,37468,30,382170,Gandhinagar
3619990584,90300,35,560007,Bengaluru
4101284509,58921,23,600063,Chennai
3881533880,24274,30,400095,Mumbai
3764032543,44002,56,560035,Bengaluru
3991218421,54424,35,560075,Bengaluru
2923771773,47341,30,600054,Chennai
3803031742,87400,43,411014,Pune
3621373164,53482,51,440012,Nagpur City
3642335099,45779,53,500081,Hyderabad
3544504062,49515,33,560103,Bengaluru
4050035543,25894,25,122002,Delhi
3786921409,83270,30,600116,Chennai
4105362897,36774,28,500050,Hyderabad
4013534718,72146,35,530016,Visakhapatnam
3102875552,62582,37,226010,Lucknow
3898486774,23209,34,800002,Patna
3290219615,54379,35,560092,Bengaluru
3559798285,44910,31,411057,Pune
2995276477,38685,37,400071,Bengaluru
3667566535,48240,27,110053,Delhi
3626605143,48807,33,411046,Pune
3873502490,111846,32,560049,Bengaluru
3319453484,26573,32,520007,Vijayawada
3031337899,33707,30,560079,Bengaluru
2965139748,77688,29,560045,Bengaluru
3666170655,49708,36,560000,Bengaluru
3136245886,64478,30,400604,Mumbai
3840764749,32736,36,600102,Chennai
3343903038,52491,33,560098,Hyderabad
3147031308,45485,33,302019,Jaipur
4031942015,30116,26,560102,Bengaluru
3162364355,55244,33,122016,Delhi
3670414183,35696,35,122010,Delhi
3334193413,45016,42,394230,Surat
3425489007,25574,34,560008,Bengaluru
4073842171,58163,46,560008,Bengaluru
2991141075,54784,39,400052,Mumbai
3204129959,53925,34,110020,Delhi
3317504409,36422,28,110060,Delhi
3277412935,71367,35,560102,Bengaluru
3040647646,38848,31,400053,Mumbai
4002195189,44625,39,752054,Bhubaneswar
3223326312,28754,35,600124,Chennai
3943820344,77564,42,201002,Delhi
3573020655,25715,29,560103,Bengaluru
3318114056,29388,35,400706,Mumbai
3945949774,125323,37,560025,Bengaluru
3246945369,38625,30,500044,Hyderabad
4077515208,38782,37,143001,Amritsar
4073029269,32699,27,395003,Surat
2760506179,50996,23,411014,Pune
4016757806,52398,45,302013,Jaipur
3790973862,33610,25,500055,Hyderabad
3467404810,26824,25,500019,Hyderabad
3331293245,36096,27,560001,Bengaluru
3595121839,33662,45,400016,Mumbai
3831384919,36079,38,560027,Bengaluru
3355403994,82684,34,110055,Delhi
3352425794,44018,42,500054,Hyderabad
3481500025,30566,27,560085,Bengaluru
3993252632,58556,27,380060,Ahmedabad
3024909359,82500,32,400079,Mumbai
3083583253,44145,26,380009,Ahmedabad
3196555935,27218,29,302013,Jaipur
3919594545,29851,36,382445,Ahmedabad
4093454675,69704,30,342001,Jodhpur
3265526653,61946,32,110025,Delhi
3297031514,23476,29,711204,Howrah
3631924857,213709,47,400069,Mumbai
3044299010,84033,29,110085,Delhi
3779038773,36166,32,600008,Chennai
3343875445,51167,42,382210,Ahmedabad
2938281104,71493,36,560103,Bengaluru
3640422071,25827,43,421306,Mumbai
3612164752,35552,42,110002,Delhi
3899169542,68674,30,411024,Pune
3716414022,85707,29,401202,Mumbai
4041515375,23344,26,641660,Coimbatore
3246938486,106978,30,122016,Delhi
3499696695,31564,42,627002,Tirunelveli
3084801847,46359,35,411027,Pune
3160875935,56736,34,600095,Chennai
3317995360,40074,31,700012,Kolkata
3307613416,41078,34,600079,Chennai
3236295649,48588,31,201301,Delhi
3543415388,28886,29,122008,Delhi
3936443841,30438,30,603103,Chennai
3834139102,50897,26,121005,Delhi
3060296126,44686,33,400701,Mumbai
3710451752,111408,36,600089,Hyderabad
3537721810,30263,29,400066,Mumbai
3158865317,26103,26,500032,Hyderabad
3606143658,43629,30,400059,Mumbai
3340696532,59561,39,500018,Hyderabad
2781918083,35763,27,500072,Hyderabad
3850067257,45473,26,500034,Vadodara
3460536214,89594,39,122016,Delhi
3002823927,23307,29,302020,Jaipur
3124059757,92921,39,411007,Pune
3846627674,52036,36,201301,Delhi
3034428936,28376,30,700034,Kolkata
3332758251,71429,37,226001,Lucknow
3733761780,55611,27,380051,Ahmedabad
3736461894,25883,26,600006,Chennai
3413890161,35606,37,500009,Hyderabad
4069805730,319696,34,411057,Pune
2979943801,113255,38,452010,Indore City
3811102075,37588,25,500019,Hyderabad
3422344073,55648,27,560102,Bengaluru
3287030326,29425,34,500032,Kurnool
4008167462,28257,30,560103,Bengaluru
3765641470,32900,34,600002,Chennai
3052110339,33851,28,734316,Darjeeling
4099851723,26215,29,570017,Mysore
3637777999,60014,29,500056,Hyderabad
3131479300,39135,31,201301,Delhi
3311192694,120701,35,801503,Patna
3162652429,54515,36,110013,Delhi
3140322703,35575,27,560100,Bengaluru
3207003153,29280,34,122002,Delhi
4023487959,44997,25,530035,Visakhapatnam
3928325061,34656,32,411006,Pune
3603767338,32391,30,400706,Mumbai
3019659164,75965,34,560077,Bengaluru
3055658040,57426,30,560099,Bengaluru
3214957377,20786,32,560041,Bengaluru
3897605708,49478,29,400059,Mumbai
3215099550,44836,26,110053,Delhi
3694612082,28968,34,400104,Mumbai
2887446205,40890,25,201301,Delhi
3628592164,36435,35,500016,Hyderabad
2712380046,85875,28,201301,Delhi
2729557572,52505,26,560100,Bengaluru
3527836502,103634,38,560011,Bengaluru
2971953521,43268,29,122016,Delhi
3558743742,31973,23,560093,Bengaluru
3858431563,187335,39,600089,Bengaluru
3325016795,38832,28,560037,Bengaluru
3406477460,36719,34,400066,Mumbai
2977954074,25953,36,639002,Erode
4042540104,24566,30,395007,Surat
3972808020,145263,34,600029,Chennai
3198125540,37235,37,400710,Mumbai
3873723203,49884,31,560102,Bengaluru
3431762189,69929,39,382330,Ahmedabad
3285337164,145380,38,110092,Delhi
3352673968,42574,29,560100,Bengaluru
4006423643,83910,23,122002,Delhi
3437316681,240206,34,560008,Bengaluru
3914802708,26810,25,141017,Ludhiana City
3387681659,29929,26,500081,Hyderabad
3864907740,35904,35,201301,Delhi
3581311577,106953,39,395007,Surat
3439004918,56055,28,560045,Bengaluru
3215383816,52077,36,500053,Hyderabad
3362289734,49453,27,201301,Delhi
3496863432,23551,27,440012,Nagpur City
3085822380,31382,34,110065,Delhi
3395689658,35886,49,221001,Varanasi East
3099974477,90636,30,500072,Hyderabad
3077542121,31633,38,700016,Kolkata
3180927350,26601,29,395006,Surat
